sim_id,variable,GCM,RCM,rcp,ensemble,version,start,end,exp_id,minimum,maximum
450712,GWR,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,0,1299.69995117188
450712,GWR-sm,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,0,1005.90002441406
450712,LAI-sm,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,0.200000002980232,9.10000038146973
450712,SL-sm,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,75,159
450712,yield-sm,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,1.81699991226196,236.476989746094
450713,AET,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,187.899993896484,632.200012207031
450713,AET-ww,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,8.69999980926514,556.299987792969
450713,GWR,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,0,1326.40002441406
450713,GWR-ww,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,0,1215
450713,LAI-ww,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,0.300000011920929,14.3999996185303
450713,SL-ww,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,84,341
450713,yield-ww,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,0,99.4379959106445
450714,AET,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,158,843.400024414063
450714,AET-sm,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,102.400001525879,673.599975585938
450714,GWR,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,0,1312.09997558594
450714,GWR-sm,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,0,1005.90002441406
450714,LAI-sm,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,1.5,9.19999980926514
450714,SL-sm,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,87,159
450714,yield-sm,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,5.44199991226196,247.648010253906
450715,AET,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,187.899993896484,615.700012207031
450715,AET-ww,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,7.69999980926514,554.700012207031
450715,GWR,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,0,1336.90002441406
450715,GWR-ww,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,0,1214.69995117188
450715,LAI-ww,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,0.300000011920929,14.5
450715,SL-ww,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,84,341
450715,yield-ww,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,0,106.445999145508
450716,AET,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,158.300003051758,829.700012207031
450716,AET-sm,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,102.699996948242,661.099975585938
450716,GWR,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,0,1323.69995117188
450716,GWR-sm,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,0,1005.40002441406
450716,LAI-sm,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,1.5,9.19999980926514
450716,SL-sm,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,88,159
450716,yield-sm,IPSL-IPSL-CM5A-MR,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,5.44199991226196,247.544006347656
450811,AET,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO20irrigation,214.699996948242,595.299987792969
450811,AET-ww,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO20irrigation,4.19999980926514,538.700012207031
450811,GWR,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO20irrigation,0,1594.19995117188
450811,GWR-ww,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO20irrigation,0,1357.30004882813
450811,LAI-ww,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO20irrigation,0.100000001490116,15.1000003814697
450811,SL-ww,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO20irrigation,61,341
450811,yield-ww,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO20irrigation,0,98.8420028686524
450812,AET,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO20irrigation,206,771.599975585938
450812,AET-sm,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO20irrigation,94.0999984741211,627.5
450812,GWR,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO20irrigation,0,1648.40002441406
450812,GWR-sm,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO20irrigation,0,1239.90002441406
450812,LAI-sm,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO20irrigation,0.200000002980232,8.60000038146973
450812,SL-sm,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO20irrigation,71,157
450812,yield-sm,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO20irrigation,12.9549999237061,231.231002807617
450813,AET,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO21irrigation,214.699996948242,632
450813,AET-ww,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO21irrigation,5.30000019073486,541.5
450813,GWR,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO21irrigation,0,1594.19995117188
450813,GWR-ww,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO21irrigation,0,1367.30004882813
450813,LAI-ww,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO21irrigation,0.100000001490116,15.1000003814697
450813,SL-ww,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO21irrigation,61,341
450813,yield-ww,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO21irrigation,0,99.2699966430664
450814,AET,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO21irrigation,206,833.400024414063
450814,AET-sm,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO21irrigation,137.199996948242,665.400024414063
450814,GWR,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO21irrigation,0,1648.40002441406
450814,GWR-sm,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO21irrigation,0,1239.90002441406
450814,LAI-sm,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO21irrigation,1.70000004768372,8.69999980926514
450814,SL-sm,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO21irrigation,83,159
450814,yield-sm,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO21irrigation,18.8120002746582,240.811996459961
450815,AET,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,1CO21irrigation,214.699996948242,632.700012207031
450815,AET-ww,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,1CO21irrigation,4.5,542.099975585938
450815,GWR,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,1CO21irrigation,0,1593.80004882813
450815,GWR-ww,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,1CO21irrigation,0,1384.80004882813
450815,LAI-ww,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,1CO21irrigation,0.100000001490116,15.3000001907349
450815,SL-ww,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,1CO21irrigation,61,341
450815,yield-ww,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,1CO21irrigation,0,103.202995300293
450816,AET,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,1CO21irrigation,206.699996948242,823.900024414063
450816,AET-sm,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,1CO21irrigation,137.899993896484,649.200012207031
450816,GWR,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,1CO21irrigation,0,1647.80004882813
450816,GWR-sm,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,1CO21irrigation,0,1239.90002441406
450816,LAI-sm,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,1CO21irrigation,1.70000004768372,8.69999980926514
450816,SL-sm,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,1CO21irrigation,83,159
450816,yield-sm,MOHC-HadGEM2-ES,CLMcom-CCLM4-8-17,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,1CO21irrigation,18.8120002746582,241.015991210938
450911,AET,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO20irrigation,220,643.200012207031
450911,AET-ww,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO20irrigation,6.40000009536743,542
450911,GWR,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO20irrigation,0,1478.40002441406
450911,GWR-ww,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO20irrigation,0,1358.5
450911,LAI-ww,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO20irrigation,0.200000002980232,12
450911,SL-ww,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO20irrigation,58,341
450911,yield-ww,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO20irrigation,0,101.627998352051
450912,AET,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO20irrigation,201.100006103516,785.900024414063
450912,AET-sm,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO20irrigation,106,654.799987792969
450912,GWR,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO20irrigation,0,1463.30004882813
450912,GWR-sm,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO20irrigation,0,1146.80004882813
450912,LAI-sm,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO20irrigation,0.100000001490116,9.30000019073486
450912,SL-sm,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO20irrigation,77,159
450912,yield-sm,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO20irrigation,0.270000010728836,241.670989990234
450913,AET,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO21irrigation,220,670.599975585938
450913,AET-ww,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO21irrigation,6.40000009536743,548.700012207031
450913,GWR,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO21irrigation,0,1533
450913,GWR-ww,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO21irrigation,0,1360.59997558594
450913,LAI-ww,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO21irrigation,0.200000002980232,12
450913,SL-ww,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO21irrigation,58,341
450913,yield-ww,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO21irrigation,0,101.627998352051
450914,AET,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO21irrigation,201.100006103516,847.5
450914,AET-sm,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO21irrigation,135.199996948242,674.400024414063
450914,GWR,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO21irrigation,0,1461.30004882813
450914,GWR-sm,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO21irrigation,0,1146.80004882813
450914,LAI-sm,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO21irrigation,1.39999997615814,9.60000038146973
450914,SL-sm,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO21irrigation,87,159
450914,yield-sm,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,0CO21irrigation,14.2769994735718,244.901992797852
450915,AET,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,1CO21irrigation,220.300003051758,661.400024414063
450915,AET-ww,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,1CO21irrigation,5.90000009536743,548.299987792969
450915,GWR,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,1CO21irrigation,0,1548.09997558594
450915,GWR-ww,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,1CO21irrigation,0,1378.59997558594
450915,LAI-ww,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,1CO21irrigation,0.200000002980232,12.8000001907349
450915,SL-ww,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,1CO21irrigation,58,341
450915,yield-ww,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,1CO21irrigation,0,108.560997009277
450916,AET,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,1CO21irrigation,201.399993896484,843.799987792969
450916,AET-sm,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,1CO21irrigation,135.5,674.599975585938
450916,GWR,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,1CO21irrigation,0,1475.5
450916,GWR-sm,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,1CO21irrigation,0,1146.30004882813
450916,LAI-sm,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,1CO21irrigation,1.5,9.60000038146973
450916,SL-sm,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,1CO21irrigation,87,159
450916,yield-sm,MOHC-HadGEM2-ES,SMHI-RCA4,rcp45,r1i1p1,v1,1970-01-01,2099-11-30,1CO21irrigation,14.2769994735718,244.901992797852
451011,AET,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,195.100006103516,642.799987792969
451011,AET-ww,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,11.8000001907349,527.599975585938
451011,GWR,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,0,1596.59997558594
451011,GWR-ww,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,0,1395
451011,LAI-ww,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,0.300000011920929,12.1000003814697
451011,SL-ww,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,74,341
451011,yield-ww,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,0,102.552001953125
451012,AET,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,235.5,782
451012,AET-sm,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,126.400001525879,604
451012,GWR,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,0,1664
451012,GWR-sm,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,0,1082.69995117188
451012,LAI-sm,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,0.100000001490116,9.19999980926514
451012,SL-sm,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,78,157
451012,yield-sm,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,0.472000002861023,236.070007324219
451013,AET,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,195.100006103516,651.5
451013,AET-ww,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,11.8000001907349,529.599975585938
451013,GWR,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,0,1596.59997558594
451013,GWR-ww,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,0,1395
451013,LAI-ww,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,0.300000011920929,12.1000003814697
451013,SL-ww,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,74,341
451013,yield-ww,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,0,102.552001953125
451014,AET,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,235.5,815
451014,AET-sm,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,161.899993896484,645
451014,GWR,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,0,1664
451014,GWR-sm,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,0,1082.69995117188
451014,LAI-sm,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,1.79999995231628,9.19999980926514
451014,SL-sm,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,97,157
451014,yield-sm,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,0CO21irrigation,30.3210010528565,245.939010620117
451015,AET,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,194.899993896484,649.700012207031
451015,AET-ww,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,10.1999998092651,525.900024414063
451015,GWR,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,0,1603.19995117188
451015,GWR-ww,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,0,1406
451015,LAI-ww,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,0.300000011920929,13
451015,SL-ww,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,74,341
451015,yield-ww,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,0,105.519996643066
451016,AET,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,236,814.200012207031
451016,AET-sm,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,160.899993896484,629.700012207031
451016,GWR,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,0,1671.19995117188
451016,GWR-sm,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,0,1082.5
451016,LAI-sm,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,1.89999997615814,9.19999980926514
451016,SL-sm,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,97,158
451016,yield-sm,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r1i1p1,v1,1970-01-01,2099-12-31,1CO21irrigation,30.3210010528565,245.939010620117
451111,AET,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r2i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,204.199996948242,616.299987792969
451111,AET-ww,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r2i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,7.19999980926514,544.900024414063
451111,GWR,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp45,r2i1p1,v1,1970-01-01,2099-12-31,0CO20irrigation,0,1399.5
